BAS_DD,PROD_NM,RGHT_TP_NM,ISU_CD,ISU_NM,TDD_CLSPRC,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,EXPIRATION_DATE,FUNDAMENTAL_CLSPRC
20241101,코스피200 옵션,PUT,301W1507,코스피200 P 202501 507.5,-,-,-,-,-,20.80,169.15,0,0,0,202501,337.49
20241101,코스피200 옵션,PUT,301W1510,코스피200 P 202501 510.0,-,-,-,-,-,20.80,171.65,0,0,0,202501,337.49
20241101,코스피200 옵션,PUT,301W1512,코스피200 P 202501 512.5,-,-,-,-,-,20.80,174.10,0,0,0,202501,337.49
20241101,코스피200 옵션,PUT,301W1515,코스피200 P 202501 515.0,-,-,-,-,-,20.80,176.60,0,0,0,202501,337.49
20241101,코스피200 옵션,PUT,301W1517,코스피200 P 202501 517.5,-,-,-,-,-,20.80,179.10,0,0,0,202501,337.49
20241101,코스피200 옵션,PUT,301W1520,코스피200 P 202501 520.0,-,-,-,-,-,20.80,181.55,0,0,0,202501,337.49
20241101,코스피200 옵션,PUT,301W2215,코스피200 P 202502 215.0,0.23,0.02,0.23,0.23,0.23,38.10,0.23,18,1035000,136,202502,337.49
20241101,코스피200 옵션,PUT,301W2220,코스피200 P 202502 220.0,-,-,-,-,-,36.83,0.23,0,0,14,202502,337.49
20241101,코스피200 옵션,PUT,301W2225,코스피200 P 202502 225.0,-,-,-,-,-,35.56,0.25,0,0,6,202502,337.49
20241101,코스피200 옵션,PUT,301W2230,코스피200 P 202502 230.0,0.32,0.02,0.31,0.32,0.31,34.30,0.32,3,235000,18,202502,337.49
20241101,코스피200 옵션,PUT,301W2235,코스피200 P 202502 235.0,-,-,-,-,-,33.40,0.35,0,0,2,202502,337.49
20241101,코스피200 옵션,PUT,301W2240,코스피200 P 202502 240.0,-,-,-,-,-,32.50,0.40,0,0,4,202502,337.49
20241101,코스피200 옵션,PUT,301W2245,코스피200 P 202502 245.0,0.48,0.06,0.48,0.48,0.48,31.60,0.48,1,120000,18,202502,337.49
20241101,코스피200 옵션,PUT,301W2250,코스피200 P 202502 250.0,0.54,0.06,0.54,0.54,0.54,30.30,0.54,1,135000,12,202502,337.49
20241101,코스피200 옵션,PUT,301W2255,코스피200 P 202502 255.0,-,-,-,-,-,29.50,0.62,0,0,9,202502,337.49
20241101,코스피200 옵션,PUT,301W2260,코스피200 P 202502 260.0,-,-,-,-,-,28.70,0.74,0,0,8,202502,337.49
20241101,코스피200 옵션,PUT,301W2265,코스피200 P 202502 265.0,-,-,-,-,-,27.90,0.85,0,0,26,202502,337.49
20241101,코스피200 옵션,PUT,301W2270,코스피200 P 202502 270.0,1.00,0.03,1.00,1.00,1.00,27.10,1.00,1,250000,63,202502,337.49
20241101,코스피200 옵션,PUT,301W2275,코스피200 P 202502 275.0,1.28,0.05,1.34,1.34,1.28,26.40,1.28,2,655000,24,202502,337.49
20241101,코스피200 옵션,PUT,301W2280,코스피200 P 202502 280.0,-,-,-,-,-,25.81,1.53,0,0,53,202502,337.49
20241101,코스피200 옵션,PUT,301W2285,코스피200 P 202502 285.0,-,-,-,-,-,25.22,1.91,0,0,7,202502,337.49
20241101,코스피200 옵션,PUT,301W2290,코스피200 P 202502 290.0,-,-,-,-,-,24.63,2.35,0,0,55,202502,337.49
20241101,코스피200 옵션,PUT,301W2295,코스피200 P 202502 295.0,-,-,-,-,-,24.04,2.78,0,0,24,202502,337.49
20241101,코스피200 옵션,PUT,301W2300,코스피200 P 202502 300.0,-,-,-,-,-,23.45,3.46,0,0,30,202502,337.49
20241101,코스피200 옵션,PUT,301W2305,코스피200 P 202502 305.0,-,-,-,-,-,22.86,4.16,0,0,2,202502,337.49
20241101,코스피200 옵션,PUT,301W2310,코스피200 P 202502 310.0,-,-,-,-,-,22.27,4.99,0,0,3,202502,337.49
20241101,코스피200 옵션,PUT,301W2315,코스피200 P 202502 315.0,-,-,-,-,-,21.68,6.04,0,0,224,202502,337.49
20241101,코스피200 옵션,PUT,301W2320,코스피200 P 202502 320.0,6.77,0.98,6.77,6.77,6.77,21.10,6.77,1,1692500,523,202502,337.49
20241101,코스피200 옵션,PUT,301W2325,코스피200 P 202502 325.0,-,-,-,-,-,20.57,8.64,0,0,1,202502,337.49
20241101,코스피200 옵션,PUT,301W2330,코스피200 P 202502 330.0,-,-,-,-,-,20.05,10.15,0,0,3,202502,337.49
20241101,코스피200 옵션,PUT,301W2335,코스피200 P 202502 335.0,-,-,-,-,-,19.52,12.15,0,0,5,202502,337.49
20241101,코스피200 옵션,PUT,301W2340,코스피200 P 202502 340.0,13.55,0.50,14.70,14.70,13.55,19.00,13.55,5,17787500,7,202502,337.49
20241101,코스피200 옵션,PUT,301W2345,코스피200 P 202502 345.0,17.50,1.95,17.30,17.50,17.30,20.80,17.50,3,13075000,13,202502,337.49
20241101,코스피200 옵션,PUT,301W2350,코스피200 P 202502 350.0,-,-,-,-,-,19.96,20.75,0,0,3,202502,337.49
20241101,코스피200 옵션,PUT,301W2355,코스피200 P 202502 355.0,-,-,-,-,-,19.13,23.65,0,0,0,202502,337.49
20241101,코스피200 옵션,PUT,301W2360,코스피200 P 202502 360.0,25.30,-0.15,25.30,25.30,25.30,18.30,25.30,1,6325000,1,202502,337.49
20241101,코스피200 옵션,PUT,301W2365,코스피200 P 202502 365.0,-,-,-,-,-,18.30,30.55,0,0,0,202502,337.49
20241101,코스피200 옵션,PUT,301W2370,코스피200 P 202502 370.0,-,-,-,-,-,18.30,34.50,0,0,0,202502,337.49
20241101,코스피200 옵션,PUT,301W2375,코스피200 P 202502 375.0,-,-,-,-,-,18.30,38.80,0,0,0,202502,337.49
20241101,코스피200 옵션,PUT,301W2380,코스피200 P 202502 380.0,-,-,-,-,-,18.30,43.10,0,0,0,202502,337.49
20241101,코스피200 옵션,PUT,301W2385,코스피200 P 202502 385.0,-,-,-,-,-,18.30,47.65,0,0,0,202502,337.49
20241101,코스피200 옵션,PUT,301W2390,코스피200 P 202502 390.0,-,-,-,-,-,18.30,52.15,0,0,0,202502,337.49
20241101,코스피200 옵션,PUT,301W2395,코스피200 P 202502 395.0,-,-,-,-,-,18.30,56.90,0,0,0,202502,337.49
20241101,코스피200 옵션,PUT,301W2400,코스피200 P 202502 400.0,-,-,-,-,-,18.30,61.60,0,0,0,202502,337.49
20241101,코스피200 옵션,PUT,301W2405,코스피200 P 202502 405.0,-,-,-,-,-,18.30,66.40,0,0,0,202502,337.49
20241101,코스피200 옵션,PUT,301W2410,코스피200 P 202502 410.0,-,-,-,-,-,18.30,71.25,0,0,0,202502,337.49
20241101,코스피200 옵션,PUT,301W2415,코스피200 P 202502 415.0,-,-,-,-,-,18.30,76.10,0,0,0,202502,337.49
20241101,코스피200 옵션,PUT,301W2420,코스피200 P 202502 420.0,-,-,-,-,-,18.30,81.00,0,0,0,202502,337.49
20241101,코스피200 옵션,PUT,301W2425,코스피200 P 202502 425.0,-,-,-,-,-,18.30,85.90,0,0,0,202502,337.49
20241101,코스피200 옵션,PUT,301W2430,코스피200 P 202502 430.0,-,-,-,-,-,18.30,90.80,0,0,0,202502,337.49
20241101,코스피200 옵션,PUT,301W2435,코스피200 P 202502 435.0,-,-,-,-,-,18.30,95.75,0,0,0,202502,337.49
20241101,코스피200 옵션,PUT,301W2440,코스피200 P 202502 440.0,-,-,-,-,-,18.30,100.65,0,0,0,202502,337.49
20241101,코스피200 옵션,PUT,301W2445,코스피200 P 202502 445.0,-,-,-,-,-,18.30,105.60,0,0,0,202502,337.49
20241101,코스피200 옵션,PUT,301W2450,코스피200 P 202502 450.0,-,-,-,-,-,18.30,110.55,0,0,0,202502,337.49
20241101,코스피200 옵션,PUT,301W2455,코스피200 P 202502 455.0,-,-,-,-,-,18.30,115.50,0,0,0,202502,337.49
20241101,코스피200 옵션,PUT,301W2460,코스피200 P 202502 460.0,-,-,-,-,-,18.30,120.45,0,0,0,202502,337.49
20241101,코스피200 옵션,PUT,301W2465,코스피200 P 202502 465.0,-,-,-,-,-,18.30,125.40,0,0,0,202502,337.49
20241101,코스피200 옵션,PUT,301W2470,코스피200 P 202502 470.0,-,-,-,-,-,18.30,130.35,0,0,0,202502,337.49
20241101,코스피200 옵션,PUT,301W2475,코스피200 P 202502 475.0,-,-,-,-,-,18.30,135.30,0,0,0,202502,337.49
20241101,코스피200 옵션,PUT,301W2480,코스피200 P 202502 480.0,-,-,-,-,-,18.30,140.25,0,0,0,202502,337.49
20241101,코스피200 옵션,PUT,301W2485,코스피200 P 202502 485.0,-,-,-,-,-,18.30,145.20,0,0,0,202502,337.49
20241101,코스피200 옵션,PUT,301W2490,코스피200 P 202502 490.0,-,-,-,-,-,18.30,150.15,0,0,1,202502,337.49
20241101,코스피200 옵션,PUT,301W3210,코스피200 P 202503 210.0,0.31,0.04,0.31,0.31,0.28,36.80,0.31,15,1122500,711,202503,337.49
20241101,코스피200 옵션,PUT,301W3215,코스피200 P 202503 215.0,0.34,0.02,0.34,0.34,0.34,35.70,0.34,6,510000,8,202503,337.49
20241101,코스피200 옵션,PUT,301W3220,코스피200 P 202503 220.0,-,-,-,-,-,34.77,0.38,0,0,4,202503,337.49
20241101,코스피200 옵션,PUT,301W3225,코스피200 P 202503 225.0,-,-,-,-,-,33.85,0.43,0,0,101,202503,337.49
20241101,코스피200 옵션,PUT,301W3230,코스피200 P 202503 230.0,-,-,-,-,-,32.93,0.48,0,0,11,202503,337.49
20241101,코스피200 옵션,PUT,301W3235,코스피200 P 202503 235.0,-,-,-,-,-,32.01,0.55,0,0,79,202503,337.49
20241101,코스피200 옵션,PUT,301W3240,코스피200 P 202503 240.0,-,-,-,-,-,31.08,0.65,0,0,111,202503,337.49
20241101,코스피200 옵션,PUT,301W3245,코스피200 P 202503 245.0,-,-,-,-,-,30.16,0.74,0,0,14,202503,337.49
20241101,코스피200 옵션,PUT,301W3250,코스피200 P 202503 250.0,-,-,-,-,-,29.24,0.84,0,0,68,202503,337.49
20241101,코스피200 옵션,PUT,301W3255,코스피200 P 202503 255.0,-,-,-,-,-,28.32,0.93,0,0,18,202503,337.49
20241101,코스피200 옵션,PUT,301W3260,코스피200 P 202503 260.0,1.10,0.15,1.05,1.10,1.05,27.40,1.10,4,1077500,1266,202503,337.49
20241101,코스피200 옵션,PUT,301W3265,코스피200 P 202503 265.0,-,-,-,-,-,26.71,1.29,0,0,11,202503,337.49
20241101,코스피200 옵션,PUT,301W3270,코스피200 P 202503 270.0,-,-,-,-,-,26.02,1.51,1400,490000000,4853,202503,337.49
20241101,코스피200 옵션,PUT,301W3275,코스피200 P 202503 275.0,-,-,-,-,-,25.33,1.73,0,0,6,202503,337.49
20241101,코스피200 옵션,PUT,301W3280,코스피200 P 202503 280.0,-,-,-,-,-,24.65,2.10,0,0,1784,202503,337.49
20241101,코스피200 옵션,PUT,301W3285,코스피200 P 202503 285.0,-,-,-,-,-,23.96,2.48,0,0,1036,202503,337.49
20241101,코스피200 옵션,PUT,301W3290,코스피200 P 202503 290.0,-,-,-,-,-,23.27,2.85,0,0,671,202503,337.49
20241101,코스피200 옵션,PUT,301W3295,코스피200 P 202503 295.0,-,-,-,-,-,22.58,3.40,0,0,277,202503,337.49
20241101,코스피200 옵션,PUT,301W3300,코스피200 P 202503 300.0,4.10,0.60,4.02,4.10,4.02,21.90,4.10,6,6050000,5472,202503,337.49
20241101,코스피200 옵션,PUT,301W3305,코스피200 P 202503 305.0,-,-,-,-,-,21.56,4.79,0,0,1023,202503,337.49
20241101,코스피200 옵션,PUT,301W3310,코스피200 P 202503 310.0,-,-,-,-,-,21.23,5.94,1400,1933750000,2547,202503,337.49
20241101,코스피200 옵션,PUT,301W3315,코스피200 P 202503 315.0,7.33,0.93,5.88,7.33,5.88,20.90,7.33,3,4960000,31,202503,337.49
20241101,코스피200 옵션,PUT,301W3320,코스피200 P 202503 320.0,-,-,-,-,-,20.45,8.42,0,0,3154,202503,337.49
20241101,코스피200 옵션,PUT,301W3325,코스피200 P 202503 325.0,9.50,0.29,9.50,9.50,9.50,20.00,9.50,9,21375000,1445,202503,337.49
20241101,코스피200 옵션,PUT,301W3330,코스피200 P 202503 330.0,11.30,1.47,11.30,11.30,11.30,19.80,11.30,1,2825000,2948,202503,337.49
20241101,코스피200 옵션,PUT,301W3335,코스피200 P 202503 335.0,13.25,1.65,12.80,13.25,12.80,19.10,13.25,2,6512500,1107,202503,337.49
20241101,코스피200 옵션,PUT,301W3340,코스피200 P 202503 340.0,15.45,1.85,16.00,16.00,15.00,18.90,15.45,9,35162500,2935,202503,337.49
20241101,코스피200 옵션,PUT,301W3345,코스피200 P 202503 345.0,18.85,-6.30,18.80,18.85,18.80,19.00,18.85,5,23537500,205,202503,337.49
20241101,코스피200 옵션,PUT,301W3350,코스피200 P 202503 350.0,21.50,-13.45,21.60,21.60,21.50,19.80,21.50,5,26925000,3776,202503,337.49
20241101,코스피200 옵션,PUT,301W3355,코스피200 P 202503 355.0,24.80,1.10,24.85,24.85,24.80,20.00,24.80,5,31025000,1006,202503,337.49
20241101,코스피200 옵션,PUT,301W3360,코스피200 P 202503 360.0,-,-,-,-,-,20.00,29.30,0,0,402,202503,337.49
20241101,코스피200 옵션,PUT,301W3365,코스피200 P 202503 365.0,-,-,-,-,-,20.00,32.90,0,0,201,202503,337.49
20241101,코스피200 옵션,PUT,301W3370,코스피200 P 202503 370.0,-,-,-,-,-,20.00,36.80,0,0,899,202503,337.49
20241101,코스피200 옵션,PUT,301W3375,코스피200 P 202503 375.0,-,-,-,-,-,20.00,40.80,0,0,0,202503,337.49
20241101,코스피200 옵션,PUT,301W3380,코스피200 P 202503 380.0,-,-,-,-,-,20.00,44.85,0,0,1310,202503,337.49
20241101,코스피200 옵션,PUT,301W3385,코스피200 P 202503 385.0,-,-,-,-,-,20.00,49.15,0,0,2,202503,337.49
20241101,코스피200 옵션,PUT,301W3390,코스피200 P 202503 390.0,-,-,-,-,-,20.00,53.40,0,0,3,202503,337.49
20241101,코스피200 옵션,PUT,301W3395,코스피200 P 202503 395.0,-,-,-,-,-,20.00,57.95,0,0,200,202503,337.49
20241101,코스피200 옵션,PUT,301W3400,코스피200 P 202503 400.0,-,-,-,-,-,20.00,62.55,0,0,0,202503,337.49
20241101,코스피200 옵션,PUT,301W3405,코스피200 P 202503 405.0,-,-,-,-,-,20.00,67.15,0,0,0,202503,337.49
20241101,코스피200 옵션,PUT,301W3410,코스피200 P 202503 410.0,-,-,-,-,-,20.00,71.80,0,0,1,202503,337.49
20241101,코스피200 옵션,PUT,301W3415,코스피200 P 202503 415.0,-,-,-,-,-,20.00,76.60,0,0,0,202503,337.49
20241101,코스피200 옵션,PUT,301W3420,코스피200 P 202503 420.0,-,-,-,-,-,20.00,81.35,0,0,0,202503,337.49
20241101,코스피200 옵션,PUT,301W3425,코스피200 P 202503 425.0,-,-,-,-,-,20.00,86.20,0,0,0,202503,337.49
20241101,코스피200 옵션,PUT,301W3430,코스피200 P 202503 430.0,-,-,-,-,-,20.00,91.00,0,0,0,202503,337.49
20241101,코스피200 옵션,PUT,301W3435,코스피200 P 202503 435.0,-,-,-,-,-,20.00,95.85,0,0,0,202503,337.49
20241101,코스피200 옵션,PUT,301W3440,코스피200 P 202503 440.0,-,-,-,-,-,20.00,100.75,0,0,0,202503,337.49
20241101,코스피200 옵션,PUT,301W3445,코스피200 P 202503 445.0,-,-,-,-,-,20.00,105.65,0,0,0,202503,337.49
20241101,코스피200 옵션,PUT,301W3450,코스피200 P 202503 450.0,-,-,-,-,-,20.00,110.55,0,0,0,202503,337.49
20241101,코스피200 옵션,PUT,301W3455,코스피200 P 202503 455.0,-,-,-,-,-,20.00,115.45,0,0,0,202503,337.49
20241101,코스피200 옵션,PUT,301W3460,코스피200 P 202503 460.0,-,-,-,-,-,20.00,120.35,0,0,0,202503,337.49
20241101,코스피200 옵션,PUT,301W3465,코스피200 P 202503 465.0,-,-,-,-,-,20.00,125.30,0,0,0,202503,337.49
20241101,코스피200 옵션,PUT,301W3470,코스피200 P 202503 470.0,-,-,-,-,-,20.00,130.20,0,0,0,202503,337.49
20241101,코스피200 옵션,PUT,301W3475,코스피200 P 202503 475.0,-,-,-,-,-,20.00,135.15,0,0,0,202503,337.49
20241101,코스피200 옵션,PUT,301W3480,코스피200 P 202503 480.0,-,-,-,-,-,20.00,140.10,0,0,0,202503,337.49
20241101,코스피200 옵션,PUT,301W3485,코스피200 P 202503 485.0,-,-,-,-,-,20.00,145.00,0,0,0,202503,337.49
20241101,코스피200 옵션,PUT,301W3490,코스피200 P 202503 490.0,-,-,-,-,-,20.00,149.95,0,0,0,202503,337.49
20241101,코스피200 옵션,PUT,301W3495,코스피200 P 202503 495.0,-,-,-,-,-,20.00,154.90,0,0,0,202503,337.49
20241101,코스피200 옵션,PUT,301W3500,코스피200 P 202503 500.0,-,-,-,-,-,20.00,159.85,0,0,0,202503,337.49
20241101,코스피200 옵션,PUT,301W3505,코스피200 P 202503 505.0,-,-,-,-,-,20.00,164.75,0,0,0,202503,337.49
20241101,코스피200 옵션,PUT,301W3510,코스피200 P 202503 510.0,-,-,-,-,-,20.00,169.70,0,0,0,202503,337.49
20241101,코스피200 옵션,PUT,301W3515,코스피200 P 202503 515.0,-,-,-,-,-,20.00,174.65,0,0,0,202503,337.49
20241101,코스피200 옵션,PUT,301W3520,코스피200 P 202503 520.0,-,-,-,-,-,20.00,179.60,0,0,0,202503,337.49
20241101,코스피200 옵션,PUT,301W4220,코스피200 P 202504 220.0,-,-,-,-,-,29.30,0.22,0,0,1,202504,337.49
20241101,코스피200 옵션,PUT,301W4225,코스피200 P 202504 225.0,-,-,-,-,-,29.30,0.34,0,0,15,202504,337.49
20241101,코스피200 옵션,PUT,301W4230,코스피200 P 202504 230.0,-,-,-,-,-,29.30,0.45,0,0,0,202504,337.49
20241101,코스피200 옵션,PUT,301W4235,코스피200 P 202504 235.0,-,-,-,-,-,29.30,0.63,0,0,0,202504,337.49
20241101,코스피200 옵션,PUT,301W4240,코스피200 P 202504 240.0,0.87,0.37,0.93,0.93,0.87,29.30,0.87,2,450000,8,202504,337.49
20241101,코스피200 옵션,PUT,301W4245,코스피200 P 202504 245.0,-,-,-,-,-,28.61,0.96,0,0,8,202504,337.49
20241101,코스피200 옵션,PUT,301W4250,코스피200 P 202504 250.0,-,-,-,-,-,27.92,1.11,0,0,8,202504,337.49
20241101,코스피200 옵션,PUT,301W4255,코스피200 P 202504 255.0,-,-,-,-,-,27.23,1.33,0,0,14,202504,337.49
20241101,코스피200 옵션,PUT,301W4260,코스피200 P 202504 260.0,-,-,-,-,-,26.54,1.54,0,0,6,202504,337.49
20241101,코스피200 옵션,PUT,301W4265,코스피200 P 202504 265.0,-,-,-,-,-,25.86,1.76,0,0,0,202504,337.49
20241101,코스피200 옵션,PUT,301W4270,코스피200 P 202504 270.0,-,-,-,-,-,25.17,2.04,0,0,0,202504,337.49
20241101,코스피200 옵션,PUT,301W4275,코스피200 P 202504 275.0,-,-,-,-,-,24.48,2.39,0,0,3,202504,337.49
20241101,코스피200 옵션,PUT,301W4280,코스피200 P 202504 280.0,2.80,0.05,2.80,2.80,2.80,23.80,2.80,60,42000000,461,202504,337.49
20241101,코스피200 옵션,PUT,301W4285,코스피200 P 202504 285.0,-,-,-,-,-,23.32,3.19,0,0,0,202504,337.49
20241101,코스피200 옵션,PUT,301W4290,코스피200 P 202504 290.0,-,-,-,-,-,22.85,3.89,0,0,0,202504,337.49
20241101,코스피200 옵션,PUT,301W4295,코스피200 P 202504 295.0,-,-,-,-,-,22.37,4.58,0,0,0,202504,337.49
20241101,코스피200 옵션,PUT,301W4300,코스피200 P 202504 300.0,-,-,-,-,-,21.90,5.26,0,0,404,202504,337.49
20241101,코스피200 옵션,PUT,301W4305,코스피200 P 202504 305.0,-,-,-,-,-,21.42,6.29,0,0,201,202504,337.49
20241101,코스피200 옵션,PUT,301W4310,코스피200 P 202504 310.0,-,-,-,-,-,20.95,7.36,0,0,0,202504,337.49
20241101,코스피200 옵션,PUT,301W4315,코스피200 P 202504 315.0,-,-,-,-,-,20.47,8.51,0,0,0,202504,337.49
20241101,코스피200 옵션,PUT,301W4320,코스피200 P 202504 320.0,9.95,0.48,9.93,10.05,9.69,20.00,9.95,50,124652500,450,202504,337.49
20241101,코스피200 옵션,PUT,301W4325,코스피200 P 202504 325.0,-,-,-,-,-,19.50,11.40,0,0,0,202504,337.49
20241101,코스피200 옵션,PUT,301W4330,코스피200 P 202504 330.0,13.30,1.05,13.25,13.30,13.25,19.00,13.30,5,16612500,15,202504,337.49
20241101,코스피200 옵션,PUT,301W4335,코스피200 P 202504 335.0,-,-,-,-,-,19.00,15.60,0,0,0,202504,337.49
20241101,코스피200 옵션,PUT,301W4340,코스피200 P 202504 340.0,-,-,-,-,-,19.00,18.15,0,0,0,202504,337.49
20241101,코스피200 옵션,PUT,301W4345,코스피200 P 202504 345.0,-,-,-,-,-,19.00,21.05,0,0,0,202504,337.49
20241101,코스피200 옵션,PUT,301W4350,코스피200 P 202504 350.0,-,-,-,-,-,19.00,24.00,0,0,0,202504,337.49
20241101,코스피200 옵션,PUT,301W4355,코스피200 P 202504 355.0,-,-,-,-,-,19.00,27.35,0,0,0,202504,337.49
20241101,코스피200 옵션,PUT,301W4360,코스피200 P 202504 360.0,-,-,-,-,-,19.00,30.80,0,0,0,202504,337.49
20241101,코스피200 옵션,PUT,301W4365,코스피200 P 202504 365.0,-,-,-,-,-,19.00,34.40,0,0,0,202504,337.49
20241101,코스피200 옵션,PUT,301W4370,코스피200 P 202504 370.0,-,-,-,-,-,19.00,38.30,0,0,0,202504,337.49
20241101,코스피200 옵션,PUT,301W4375,코스피200 P 202504 375.0,-,-,-,-,-,19.00,42.20,0,0,0,202504,337.49
20241101,코스피200 옵션,PUT,301W4380,코스피200 P 202504 380.0,-,-,-,-,-,19.00,46.35,0,0,0,202504,337.49
20241101,코스피200 옵션,PUT,301W4385,코스피200 P 202504 385.0,-,-,-,-,-,19.00,50.60,0,0,0,202504,337.49
20241101,코스피200 옵션,PUT,301W4390,코스피200 P 202504 390.0,-,-,-,-,-,19.00,54.85,0,0,0,202504,337.49
20241101,코스피200 옵션,PUT,301W4395,코스피200 P 202504 395.0,-,-,-,-,-,19.00,59.35,0,0,0,202504,337.49
20241101,코스피200 옵션,PUT,301W4400,코스피200 P 202504 400.0,-,-,-,-,-,19.00,63.85,0,0,0,202504,337.49
20241101,코스피200 옵션,PUT,301W4405,코스피200 P 202504 405.0,-,-,-,-,-,19.00,68.40,0,0,0,202504,337.49
20241101,코스피200 옵션,PUT,301W4410,코스피200 P 202504 410.0,-,-,-,-,-,19.00,73.10,0,0,0,202504,337.49
20241101,코스피200 옵션,PUT,301W4415,코스피200 P 202504 415.0,-,-,-,-,-,19.00,77.80,0,0,0,202504,337.49
20241101,코스피200 옵션,PUT,301W4420,코스피200 P 202504 420.0,-,-,-,-,-,19.00,82.50,0,0,0,202504,337.49
20241101,코스피200 옵션,PUT,301W4425,코스피200 P 202504 425.0,-,-,-,-,-,19.00,87.30,0,0,0,202504,337.49
20241101,코스피200 옵션,PUT,301W4430,코스피200 P 202504 430.0,-,-,-,-,-,19.00,92.10,0,0,0,202504,337.49
20241101,코스피200 옵션,PUT,301W4435,코스피200 P 202504 435.0,-,-,-,-,-,19.00,96.90,0,0,0,202504,337.49
20241101,코스피200 옵션,PUT,301W4440,코스피200 P 202504 440.0,-,-,-,-,-,19.00,101.80,0,0,0,202504,337.49
20241101,코스피200 옵션,PUT,301W4445,코스피200 P 202504 445.0,-,-,-,-,-,19.00,106.65,0,0,0,202504,337.49
20241101,코스피200 옵션,PUT,301W4450,코스피200 P 202504 450.0,-,-,-,-,-,19.00,111.50,0,0,0,202504,337.49
20241101,코스피200 옵션,PUT,301W4455,코스피200 P 202504 455.0,-,-,-,-,-,19.00,116.45,0,0,0,202504,337.49
20241101,코스피200 옵션,PUT,301W4460,코스피200 P 202504 460.0,-,-,-,-,-,19.00,121.35,0,0,0,202504,337.49
20241101,코스피200 옵션,PUT,301W4465,코스피200 P 202504 465.0,-,-,-,-,-,19.00,126.25,0,0,0,202504,337.49
20241101,코스피200 옵션,PUT,301W4470,코스피200 P 202504 470.0,-,-,-,-,-,19.00,131.15,0,0,0,202504,337.49
20241101,코스피200 옵션,PUT,301W6190,코스피200 P 202506 190.0,-,-,-,-,-,21.80,0.01,0,0,104,202506,337.49
20241101,코스피200 옵션,PUT,301W6195,코스피200 P 202506 195.0,-,-,-,-,-,21.80,0.01,0,0,2,202506,337.49
20241101,코스피200 옵션,PUT,301W6200,코스피200 P 202506 200.0,-,-,-,-,-,21.80,0.01,0,0,282,202506,337.49
20241101,코스피200 옵션,PUT,301W6205,코스피200 P 202506 205.0,-,-,-,-,-,21.80,0.02,0,0,2,202506,337.49
20241101,코스피200 옵션,PUT,301W6210,코스피200 P 202506 210.0,-,-,-,-,-,21.80,0.03,0,0,119,202506,337.49
20241101,코스피200 옵션,PUT,301W6215,코스피200 P 202506 215.0,-,-,-,-,-,21.80,0.05,0,0,1,202506,337.49
20241101,코스피200 옵션,PUT,301W6220,코스피200 P 202506 220.0,-,-,-,-,-,21.80,0.07,0,0,202,202506,337.49
20241101,코스피200 옵션,PUT,301W6225,코스피200 P 202506 225.0,-,-,-,-,-,21.80,0.11,0,0,3,202506,337.49
20241101,코스피200 옵션,PUT,301W6230,코스피200 P 202506 230.0,-,-,-,-,-,21.80,0.16,0,0,74,202506,337.49
20241101,코스피200 옵션,PUT,301W6235,코스피200 P 202506 235.0,-,-,-,-,-,21.80,0.25,0,0,4,202506,337.49
20241101,코스피200 옵션,PUT,301W6240,코스피200 P 202506 240.0,-,-,-,-,-,21.80,0.35,0,0,108,202506,337.49
20241101,코스피200 옵션,PUT,301W6245,코스피200 P 202506 245.0,-,-,-,-,-,21.80,0.50,0,0,1,202506,337.49
20241101,코스피200 옵션,PUT,301W6250,코스피200 P 202506 250.0,-,-,-,-,-,21.80,0.69,0,0,69,202506,337.49
20241101,코스피200 옵션,PUT,301W6255,코스피200 P 202506 255.0,-,-,-,-,-,21.80,0.90,0,0,1,202506,337.49
20241101,코스피200 옵션,PUT,301W6260,코스피200 P 202506 260.0,-,-,-,-,-,21.80,1.25,0,0,30,202506,337.49
20241101,코스피200 옵션,PUT,301W6265,코스피200 P 202506 265.0,-,-,-,-,-,21.80,1.59,0,0,20,202506,337.49
20241101,코스피200 옵션,PUT,301W6270,코스피200 P 202506 270.0,-,-,-,-,-,21.80,2.08,0,0,743,202506,337.49
20241101,코스피200 옵션,PUT,301W6275,코스피200 P 202506 275.0,-,-,-,-,-,21.80,2.66,0,0,1,202506,337.49
20241101,코스피200 옵션,PUT,301W6280,코스피200 P 202506 280.0,-,-,-,-,-,21.80,3.24,0,0,2888,202506,337.49
20241101,코스피200 옵션,PUT,301W6285,코스피200 P 202506 285.0,-,-,-,-,-,21.80,4.18,0,0,0,202506,337.49
20241101,코스피200 옵션,PUT,301W6290,코스피200 P 202506 290.0,-,-,-,-,-,21.80,5.03,0,0,30,202506,337.49
20241101,코스피200 옵션,PUT,301W6295,코스피200 P 202506 295.0,5.85,0.36,5.85,5.85,5.85,21.80,5.85,20,29250000,147,202506,337.49
20241101,코스피200 옵션,PUT,301W6300,코스피200 P 202506 300.0,-,-,-,-,-,21.45,7.06,0,0,3229,202506,337.49
20241101,코스피200 옵션,PUT,301W6305,코스피200 P 202506 305.0,-,-,-,-,-,21.11,8.13,0,0,5,202506,337.49
20241101,코스피200 옵션,PUT,301W6310,코스피200 P 202506 310.0,-,-,-,-,-,20.77,9.18,0,0,2416,202506,337.49
