date,selected_etf_count,selected_total_trading_value,kospi_trading_value,ratio
20230822,221,1327889981215.0,9270272191698.0,0.14324174670989628
20230823,221,1041472385530.0,8577994375668.0,0.12141210869573422
20230824,221,1149385008165.0,10099466159245.0,0.11380651116028136
20230825,220,1217616564800.0,8302851242350.0,0.14665041312427168
20230828,220,960226725380.0,8221905557756.0,0.11678882938203855
20230829,220,1055694820840.0,8275017288825.0,0.12757614685176108
20230830,220,873404937735.0,7765444580940.0,0.11247326906159894
20230831,220,805727334865.0,11334960549622.0,0.07108338236711989
20230901,220,1256796766625.0,10029746225521.0,0.12530693582525965
20230904,220,951778205175.0,8699609485382.0,0.10940470451855086
20230905,220,776698072300.0,7590068827455.0,0.10233083387735654
20230906,220,838800823095.0,7626693242222.0,0.10998224216641228
20230907,220,1104368299140.0,8325826544902.0,0.13264368326484263
20230908,220,946280968650.0,7718992573949.0,0.12259125262584455
20230911,220,839249477350.0,8340732785019.0,0.10062059281618482
20230912,222,1003396484860.0,8927207173581.0,0.11239758026781675
20230913,222,981137630085.0,9270998787030.0,0.10582868713752806
20230914,222,1016608805314.0,9577502570729.0,0.10614550064658661
20230915,222,1585541047220.0,11995227354645.0,0.13218099168466527
20230918,222,918387226940.0,8772091336958.0,0.10469421619799045
20230919,222,957724732106.0,7827324888504.0,0.12235658360273396
20230920,222,899912417460.0,7571716473907.0,0.11885183769904763
20230921,222,1263508261800.0,7803096968952.0,0.16192394722600714
20230922,222,1340218705437.0,7063027557662.0,0.18975130629118464
20230925,222,993066483796.0,7459544543909.0,0.13312695942098454
20230926,222,1265777912875.0,7060836784874.0,0.1792674085862739
20230927,222,1274463346857.0,6761281210971.0,0.1884943558905712
20231004,222,1481108560345.0,10244656479390.0,0.1445737651940468
20231005,224,1195637530826.0,9141360528268.0,0.1307942649377746
20231006,224,907044767540.0,6522751201215.0,0.13905861799098573
20231010,224,1101790559025.0,9505946256101.0,0.11590540587349325
20231011,224,1306620184660.0,9140842858822.0,0.14294307481710575
20231012,224,1149996754395.0,8929118335738.0,0.1287917475337112
20231013,224,809519210370.0,7164460134351.0,0.11299095747475063
20231016,224,919681704525.0,8393099868062.0,0.10957592772422928
20231017,225,983709163525.0,7711249611593.0,0.12756806134846205
20231018,225,924017309770.0,8897570511380.0,0.10385051836208335
20231019,226,1082195123885.0,9054474474683.0,0.11952047873246537
20231020,226,1474823879900.0,9295958394523.0,0.15865216014401892
20231023,226,1046066108095.0,7117567308934.0,0.14696961232554465
20231024,226,1598239467995.0,7949284788809.0,0.2010544986694905
20231025,226,1199772056649.0,7832203371912.0,0.15318448713316687
20231026,226,1481387354719.0,9251519468286.0,0.1601236812825355
20231027,224,1369062611800.0,8009947757095.0,0.1709202922812225
20231030,224,1149329931880.0,6954632697493.0,0.1652610543033149
20231031,225,1716403369158.0,8233073267951.0,0.20847662996507849
20231101,225,1489113959465.0,6739277694118.0,0.22096046891860377
20231102,225,1396440481520.0,7679304707201.0,0.18184465062449426
20231103,225,1316065868590.0,8040958355185.0,0.16367027541454304
20231106,225,2840287609680.0,15225479879466.0,0.18654831454676074
20231107,225,2626038443160.0,12086569930572.0,0.21726912252562644
20231108,225,1593263627165.0,7667332335588.0,0.20779895241658575
20231109,225,1521677519845.0,7288448335831.0,0.20877935189088562
20231110,225,1168351965695.0,5825602011829.0,0.2005547174905938
20231113,225,1347037252265.0,5934172518663.0,0.2269966449456199
20231114,225,1450220084625.0,6382101015771.0,0.22723239275613438
20231115,225,1992735479395.0,9328219011281.0,0.2136244310929131
20231116,225,1215457634635.0,6806413707780.0,0.17857533891095745
20231117,225,1146359240340.0,8129523115949.0,0.14101186797673307
20231120,225,1326930765362.0,6586444840432.0,0.201463884919587
20231121,227,1386951770400.0,7713376763040.0,0.17981123093141554
20231122,227,1211845052957.0,7755315532472.0,0.1562599288040477
20231123,227,1060979198030.0,6577868002160.0,0.16129530079983395
20231124,227,820826426994.0,6537960544304.0,0.12554777922438215
20231127,227,961535376468.0,8376475664368.0,0.11478996835843458
20231128,228,1037685751560.0,8753423571555.0,0.11854627427513605
20231129,228,1157801792750.0,9428200342491.0,0.12280199303063391
20231130,228,1308561037280.0,11992488473054.0,0.1091150548295472
20231201,228,1188965611949.0,8837749634076.0,0.13453261986113144
20231204,228,1447771732860.0,8772366761173.0,0.16503775688767608
20231205,228,1366719222055.0,8300521654842.0,0.1646546179730454
20231206,228,1491677484174.0,7685319935995.0,0.1940943899013979
20231207,228,1590477264670.0,8127635646232.0,0.19568756941108092
20231208,228,1685271179205.0,7916793470777.0,0.212872949815577
20231211,228,1496087978010.0,8260507908287.0,0.18111331586634205
20231212,229,1652231250535.0,7732529685587.0,0.2136727976117138
20231213,229,1200997484545.0,7513616958089.0,0.15984278826618006
20231214,230,1810705205926.0,12960670969677.0,0.13970767486979307
20231215,229,1760530746715.0,12873295143562.0,0.1367583611718442
20231218,229,1305971520025.0,10181567999906.0,0.12826821173684222
20231219,229,1150771085065.0,8418110713633.0,0.1367018235102734
20231220,229,1639776068798.0,11202542825393.0,0.1463753448084207
20231221,231,1183039460240.0,9467808991589.0,0.12495387911722629
20231222,231,1037355320095.0,8848287882829.0,0.117237971213402
20231226,231,801117410670.0,9582765574870.0,0.08359981306136334
20231227,230,1704662984947.0,10359763878782.0,0.16454650944683671
20231228,230,1510485706013.0,9418929602384.0,0.1603670236191897
20240102,230,1621835662932.0,9628190129018.0,0.168446576272317
20240103,230,1748086830430.0,10121578328315.0,0.1727089169027865
20240104,230,1564809459694.0,8992273956601.0,0.17401710259787104
20240105,230,1352133490110.0,8384472928787.0,0.16126636719973478
20240108,230,1192601770695.0,6763632029996.0,0.17632564359000252
20240109,230,1788781821796.0,8896714487368.0,0.20106094495173493
20240110,230,1285528494467.0,8795834820834.0,0.14615195949588208
20240111,230,1317573605260.0,13669889824902.0,0.09638509323314504
20240112,230,1501179499798.0,8368765827550.0,0.17937883921379577
20240115,230,1325961964022.0,8182706743844.0,0.1620444194727552
20240116,231,1588213195693.0,8828509480164.0,0.17989596083703782
20240117,231,2378977451265.0,11281597951689.0,0.210872383633281
20240118,231,1948514379980.0,8300177532644.0,0.23475574737005725
20240119,231,1841685602885.0,9174537029762.0,0.2007388053381453
20240122,231,1917653438472.0,8419915774574.0,0.22775209275404212
20240123,231,1510118508065.0,8029400288499.0,0.18807363611302763
20240124,231,1483160811850.0,7446526589060.0,0.19917484938937474
20240125,231,1459893396855.0,8124338284896.0,0.17969382190412916
20240126,231,1557356514081.0,7144493302087.0,0.217979980977248
20240129,231,1673582024735.0,8958520572993.0,0.18681455393207452
20240130,232,1546418721400.0,8734431084623.0,0.1770485915359131
20240131,232,1304462437725.0,9000429911787.0,0.14493334768561117
20240201,232,1839449730420.0,13462481624148.0,0.13663526397098524
20240202,232,2507357305355.0,14368149719486.0,0.1745080162934645
20240205,232,2108122928450.0,12476233311073.0,0.16897110497116008
20240206,232,1698582156520.0,10386506269960.0,0.16353739287990066
20240207,232,1920771654565.0,11491680255121.0,0.16714454387199407
20240208,232,1609809311025.0,12493447627224.0,0.12885228793988981
20240213,232,1911441782435.0,13294428567621.0,0.14377765638535053
20240214,234,1747572060760.0,10107666432067.0,0.17289569976466118
20240215,234,1249080259655.0,10691023734593.0,0.11683448570162132
20240216,234,1465093631920.0,10221803977167.0,0.1433302414322031
20240219,234,1705552738590.0,9820891305363.0,0.1736657789561962
20240220,234,1577552221405.0,9999238286778.0,0.157767239479731
20240221,234,1650965583785.0,9150151196628.0,0.18043041566279377
20240222,234,1598953381834.0,10278918996172.0,0.15555656994957062
20240223,234,1968186049655.0,10282074497042.0,0.1914191586747614
20240226,234,1616767502103.0,10950640820454.0,0.14764135986299026
20240227,236,1559572544755.0,12634501574691.0,0.12343759946012292
20240228,236,1662824081619.0,10266442750037.0,0.1619669170816744
20240229,236,1302590553806.0,12975398337140.0,0.10038925356746414
20240304,236,1926863964140.0,12680157695305.0,0.15195899060888238
20240305,237,1371880488295.0,12207053152140.0,0.11238424795868918
20240306,237,1317971131970.0,10533005950271.0,0.12512773069648653
20240307,237,1558932313602.0,10871921043030.0,0.14339069493164072
20240308,237,1801822070396.0,11479440624975.0,0.15696079009946742
20240311,237,1407508584025.0,8856058910332.0,0.15893170972281107
20240312,237,1558946648090.0,9731030845026.0,0.16020364881351218
20240313,237,1677451985382.0,10957571435594.0,0.15308610993244845
20240314,237,1604732644484.0,14142602900461.0,0.11346798434336944
20240315,237,1492599977034.0,13235768120641.0,0.11277018178539337
20240318,237,1224968457720.0,9523805666900.0,0.12862174014925354
20240319,237,1664019949495.0,10702804612977.0,0.1554751310210222
20240320,237,1504613146130.0,12739395278981.0,0.11810710894672476
20240321,237,2144552753580.0,14013557214292.0,0.15303414549111313
20240322,237,1469095807630.0,11532687277699.0,0.12738538488517082
20240325,237,1327866845686.0,9979717463873.0,0.1330565570110511
20240326,237,2309626322465.0,12188273305400.0,0.1894957771780292
20240327,237,1426486130159.0,12461944297042.0,0.11446738134574992
20240328,237,1626149931969.0,11925008942773.0,0.13636467190697643
20240329,237,1407975934360.0,11190102648960.0,0.12582332607028018
20240401,237,1324697409566.0,10066834746484.0,0.13159026078466932
20240402,237,1734691561678.0,13116888253006.0,0.13224871083890347
20240403,237,1869158926800.0,13257039663440.0,0.14099368895717565
20240404,237,1607029021871.0,11978193544511.0,0.1341628865737789
20240405,237,1466256800932.0,11293864180906.0,0.12982773455084848
20240408,237,1157889528739.0,10560913230739.0,0.10963914800178476
20240409,237,1284471335999.0,10037704753832.0,0.1279646460520409
20240411,237,1873756936420.0,12789892903761.0,0.14650294185567436
20240412,237,1523485964040.0,11903471260891.0,0.12798669653997752
20240415,237,1700383016280.0,10506647345531.0,0.1618387826639349
20240416,238,2014408777414.0,12257738700180.0,0.164337715681965
20240417,238,1775179405549.0,9779317782734.0,0.1815238491056289
20240418,238,1824078207180.0,10571079673653.0,0.17255363345016408
20240419,238,3385797421046.0,14044807236711.0,0.24107112073393488
20240422,238,2044120103355.0,11021071197748.0,0.1854738134504282
20240423,238,1521292884065.0,9948338030037.0,0.15291929963294
20240424,238,1748525451400.0,10227694656817.0,0.17095988001896073
20240425,238,1369459666467.0,8987958983331.0,0.15236603426949205
20240426,236,1492467666737.0,10148866094724.0,0.14705757794093627
20240429,236,1216022224480.0,10491387518238.0,0.11590671132546514
20240430,236,1390471735179.0,11347130197832.0,0.12253950654806672
20240502,236,1115072027705.0,9059052787751.0,0.12308925158408617
20240503,236,1191845204340.0,7850446650277.0,0.1518187763619725
20240507,236,1436025896090.0,11153672379482.0,0.1287491551869208
20240508,236,1140862384034.0,10293632989622.0,0.11083184966709159
20240509,236,1351052647840.0,11102793125978.0,0.12168583459227439
20240510,236,1287457286232.0,11566879277171.0,0.11130550041902774
20240513,236,1141902752875.0,13054660270065.0,0.0874708900310061
20240514,237,1130044585105.0,9491099959143.0,0.119063605901274
20240516,237,1525291695216.0,13253185991139.0,0.11508868103381337
20240517,237,1139019060678.0,11008339216044.0,0.10346874658603793
20240520,237,1306450469463.0,12502253995995.0,0.10449719465638047
20240521,237,1043892380773.0,10490361130914.0,0.09950967061531925
20240522,237,1300039071710.0,12378510253371.0,0.10502387162105913
20240523,237,1392145251552.0,11449262184318.0,0.12159257331523203
20240524,237,1466486323070.0,12363444691766.0,0.11861470323450174
20240527,237,1539722073900.0,15847767781392.0,0.09715703152262857
20240528,237,1107446554620.0,11586995502162.0,0.09557667942594465
20240529,237,1589607659560.0,13076460910800.0,0.12156252906680008
20240530,237,1493349592681.0,11132062547655.0,0.13414850898368139
20240531,237,1261471929629.0,16353906904146.0,0.07713581451959928
20240603,237,1445265462001.0,13995552060921.0,0.10326605593762422
20240604,237,1214819712088.0,12649033157359.0,0.0960405192219168
20240605,237,1423019141330.0,13624987518166.0,0.10444186751971031
20240607,237,1541127505370.0,12465269602613.0,0.1236337082550501
20240610,237,1194456443105.0,11327687402104.0,0.10544574551758394
20240611,238,1062142556935.0,11776520079436.0,0.09019154637962185
20240612,238,1159846438440.0,11839575564352.0,0.09796351500405161
20240613,238,2182621191306.0,19135858383663.0,0.11405922575019606
20240614,238,1494668238601.0,16187046354733.0,0.09233730514177267
20240617,238,1498374272379.0,12457645927392.0,0.12027748108367402
20240618,239,1386533121853.0,13269477858739.0,0.10449040547136965
20240619,239,1645385952821.0,14069563614982.0,0.11694648091778112
20240620,239,1438187491711.0,13576969980405.0,0.10592845780661429
20240621,239,1450897370174.0,14492984699807.0,0.10011032235432646
20240624,239,1346294660600.0,11082706901587.0,0.12147706084397268
20240625,239,1106277467228.0,11767747562752.0,0.09400927928889787
20240626,228,1329983487171.0,11325142857725.0,0.11743635412632382
20240627,228,1255185121346.0,10271109212108.0,0.12220541086899718
20240628,228,1083791063797.0,11020137988129.0,0.09834641498722342
20240701,228,993960984837.0,9945336827186.0,0.09994241543634455
20240702,228,1296450250706.0,11648477198292.0,0.11129783135053024
20240703,228,1396080604645.0,10243957490730.0,0.13628332662531512
20240704,228,1280239423849.0,13067110367346.0,0.09797418004888432
20240705,228,1992008217483.0,13142275173526.0,0.151572554308993
20240708,228,1227934672505.0,9938577085762.0,0.12355236186316233
20240709,230,1303053172655.0,11241863704494.0,0.11591077840003494
20240710,230,1027254310379.0,11841458957088.0,0.08675065412983687
20240711,230,1493243585076.0,14649701388722.0,0.10192996740708764
20240712,230,1534138041698.0,14085702513511.0,0.10891455646081233
20240715,230,1224801335714.0,12165673099287.0,0.10067682451419664
20240716,230,1447723466642.0,12660325755248.0,0.11435120190662432
20240717,230,1481901707578.0,13923509175223.0,0.10643162502561182
20240718,230,1897554305234.0,15548196201712.0,0.12204337278848217
20240719,230,1572111151598.0,9585234666046.0,0.16401384070094036
20240722,230,1659642550548.0,10499644345892.0,0.15806654929196123
20240723,233,1524683872816.0,11526841676052.0,0.13227247460019004
20240724,233,1486302086029.0,11053910300885.0,0.13445939451037553
20240725,233,1839857553706.0,13673708697212.0,0.13455439152957366
20240726,233,1431693505251.0,12971731709664.0,0.11037026800241187
20240729,233,1068326156726.0,10963602971959.0,0.09744298105817938
20240730,233,1243201133044.0,10199651173207.0,0.12188663238892998
20240731,233,1496441362602.0,12197991898146.0,0.1226793209158835
20240801,233,1334251450797.0,10904975425060.0,0.12235254081644653
20240802,233,2089007802505.0,13102123147549.0,0.15944040358800843
20240805,233,4513083444066.0,18781701096636.0,0.24029151677184027
20240806,233,4469432018310.0,15535848582551.0,0.2876850913267665
20240807,233,3279296269548.0,13081659609896.0,0.2506789174568708
20240808,233,2577853108507.0,11463675279196.0,0.2248714348342739
20240809,233,2082172603532.0,9721686771659.0,0.21417812077653253
20240812,233,1368696454699.0,7601221663229.0,0.18006269456922766
20240813,234,1409039551770.0,8965946240835.0,0.15715458401396526
20240814,234,1532889853365.0,8867077142812.0,0.17287431119369706
20240816,235,1810227661894.0,11192930297117.0,0.16172955730460203
20240819,235,1441951581026.0,9262568374795.0,0.15567513487401527
20240820,235,1483970208960.0,8954162720335.0,0.16572964500520945
20240821,235,1369727590327.0,9378558424607.0,0.1460488412305644
20240822,235,1313408145161.0,8946316911575.0,0.14680992839205986
20240823,235,1233109488421.0,8285767864758.0,0.14882259659551964
20240826,235,1180223392190.0,9087411201066.0,0.12987454469448392
20240827,234,982797879855.0,8050720479398.0,0.12207576730182161
20240828,234,1209305611700.0,10567478196675.0,0.11443653719394487
20240829,234,1543110231630.0,11464719820380.0,0.13459641891003085
20240830,234,1107371215370.0,10340760628054.0,0.10708798464648274
20240902,234,1476275822445.0,8669962668666.0,0.170274761133677
20240903,234,1201442007250.0,8978417447396.0,0.1338144516323924
20240904,233,2220254501434.0,11370290372994.0,0.1952680563644539
20240905,233,1676410142505.0,10189751207176.0,0.1645192417774057
20240906,233,1795512416347.0,8685310141898.0,0.2067297985923882
20240909,233,1805102973752.0,7454380686929.0,0.24215331220166766
20240910,235,1375209068857.0,8421866699897.0,0.163290291554225
20240911,234,1437580143996.0,9623015977525.0,0.1493897700423168
20240912,234,1428638641190.0,11282356523795.0,0.1266259081759149
20240913,234,1248980029215.0,8422029131843.0,0.14829918178419843
20240919,234,1708174793390.0,12871058979763.0,0.13271439405846414
20240920,234,1426680832205.0,14276592945661.0,0.09993146387483175
20240923,234,1004413808160.0,9526459225941.0,0.10543411611156993
20240924,236,1474711802955.0,10338360663397.0,0.14264464657111664
20240925,236,1727507469540.0,11671496763447.0,0.14801079112237245
20240926,236,1854343470550.0,11602405999054.0,0.1598240460384849
20240927,236,1576820406320.0,11987017925748.0,0.13154401003547386
20240930,236,1651919564480.0,10806867445787.0,0.1528583165072495
20241002,237,1597650264885.0,9607877432678.0,0.1662854544179679
20241004,237,1490004112495.0,10016557160951.0,0.1487541166643265
20241007,237,1599213800260.0,10378943872137.0,0.15408251744700163
20241008,237,1283725945425.0,9168276247124.0,0.14001824452308498
20241010,237,1232907909115.0,13867594373662.0,0.08890568009809963
20241011,237,1272075972525.0,9548436311434.0,0.13322348613266893
20241014,237,1473316744131.0,8525414408760.0,0.17281467779644158
20241015,237,1258727571565.0,10054355841679.0,0.12519226406798847
20241016,237,1424856397415.0,10053097319299.0,0.14173307510708102
20241017,237,1246850186390.0,9953645240876.0,0.12526568470309146
20241018,237,1317070568855.0,8274853556430.0,0.1591654232758677
20241021,237,1071076475270.0,7757213527460.0,0.1380748991217611
20241022,239,1494076433830.0,8958061448792.0,0.16678568710102754
20241023,239,1658205436825.0,9430154792746.0,0.17584074421562504
20241024,239,1307441064755.0,9733937488291.0,0.13431779958806261
20241025,239,1308017704380.0,10286877485946.0,0.12715400821746176
20241028,239,1193828449660.0,9133006346665.0,0.1307158239407046
20241029,240,1160452725175.0,9341171256858.0,0.12422989508120102
20241030,240,1158805059670.0,9067046289191.0,0.12780403040970836
20241031,240,1546021438810.0,10980673439062.0,0.14079477432688914
20241101,240,1232614105660.0,7944318405637.0,0.15515668465470642
20241104,252,1943111844850.0,8064748773264.0,0.24093891818325983
20241105,252,1328519270472.0,7716007774972.0,0.17217702589430334
20241106,251,2140388535728.0,11791887929674.0,0.1815136429800833
20241107,251,1811053901193.0,10809704016429.0,0.16753963831391602
20241108,251,1470189210990.0,9921212340072.0,0.14818644744169748
20241111,251,1460235966718.0,11290168186878.0,0.12933695429047368
20241112,251,1770678749495.0,12848018036593.0,0.13781726834846064
20241113,251,2184352140206.0,11208360429193.0,0.194885965169062
20241114,251,1902174919413.0,13017388247182.0,0.146125696129927
20241115,251,2063095003954.0,12365758546178.0,0.16683934076908366
20241118,251,1753118368837.0,10621301146512.0,0.16505683669582405
20241119,251,1245398692674.0,9085861075487.0,0.1370699686388554
20241120,251,1129151594816.0,7820084740597.0,0.14439122238076904
20241121,251,1294525906036.0,8356409257842.0,0.15491413430010784
20241122,251,1235057823587.0,8017171405214.0,0.15405156771174622
20241125,251,1405488725449.0,13495227553966.0,0.1041470934690503
20241126,252,1157545964698.0,8709923196814.0,0.13289967529465913
20241127,252,1129575392537.0,8586048743292.0,0.13155939668051622
20241128,252,1002763300295.0,7572752629681.0,0.1324172793344289
20241129,252,1631388077240.0,9106481521439.0,0.17914581755854803
20241202,252,1556678083384.0,7591739683478.0,0.20504892795149687
20241203,253,1449198432672.0,9145172832624.0,0.15846594254645543
20241204,253,2303021421599.0,13296925007005.0,0.1731995495489173
20241205,253,1398920776197.0,9720715707167.0,0.14391129401774272
20241206,253,2300756347066.0,10726880321289.0,0.21448513250397938
20241209,253,1782115389590.0,10004534867179.0,0.1781307590257324
20241210,252,1321093804447.0,9303804224973.0,0.14199501327650021
20241211,252,1241684127499.0,7745860519277.0,0.16030292882357491
20241212,252,1774188690851.0,12259144225557.0,0.1447236983436655
20241213,252,1230831153961.0,8849455236945.0,0.13908552797944954
20241216,252,974196861659.0,8466421567755.0,0.11506595246441562
20241217,252,1125055683952.0,9284835596090.0,0.12117130909951489
20241218,251,1154676774886.0,8338565732727.0,0.13847426666604698
20241219,251,1446641748786.0,8443749654047.0,0.1713269350770768
20241220,251,1418498565343.0,9347347558007.0,0.15175412666964594
20241223,251,1375804546177.0,7375539570358.0,0.18653612160204572
20241224,254,956272319528.0,6740790173171.0,0.14186353453546985
20241226,254,933168909539.0,6410407187557.0,0.1455709258766493
20241227,254,1203882484822.0,6339606976315.0,0.18989859928537342
20241230,254,965317667975.0,5315451121758.0,0.18160597207330478
20250102,254,1211026796681.0,6958648750080.0,0.17403189041077516
20250103,254,1898799069363.0,8230070287923.0,0.2307148059414927
20250106,254,1660419292737.0,8142307849602.0,0.20392489738866384
20250107,255,1584214857202.0,9405964049041.0,0.16842663324484225
20250108,255,1977978626898.0,10391057773317.0,0.19035392450393393
20250109,255,1632799539298.0,11524453907612.0,0.14168129374178173
20250110,255,1397465257209.0,9691007647524.0,0.14420226544409392
20250113,255,1288367220159.0,9049053425756.0,0.14237591044517053
20250114,255,1073371829685.0,8199244671041.0,0.13091106226846155
20250115,255,1242789374784.0,9176243659173.0,0.13543552470314474
20250116,255,1232193117219.0,9432261340912.0,0.1306360238211826
20250117,255,1044894853640.0,10011839897387.0,0.10436591718897824
20250120,255,1133362826122.0,8663518721587.0,0.1308201508583326
20250121,257,1625816995023.0,9323573978039.0,0.17437701452817275
20250122,257,1422463128678.0,11074514904158.0,0.12844473468936565
20250123,257,1261188168728.0,9907820760947.0,0.12729218656227026
20250124,257,1462633951095.0,10179284029760.0,0.14368731109367472
20250131,257,1587490401633.0,13759431159982.0,0.11537471158328588
20250203,257,2060410170056.0,11649962821524.0,0.1768598064750275
20250204,257,1965850487399.0,11000937680837.0,0.17869844775354
20250205,257,1396407544034.0,9949594557748.0,0.14034818564004523
20250206,257,1237663952541.0,11863047995673.0,0.1043293387156853
20250207,257,1349919976549.0,10240140504999.0,0.1318263138957908
20250210,257,1614682525022.0,10582465784194.0,0.15258093510055987
20250211,258,1700933291987.0,11023156462010.0,0.1543054657573867
20250212,258,1626516386998.0,13668983788526.0,0.11899321940547827
20250213,258,1834985048988.0,17104156094956.0,0.10728299243767633
20250214,258,1659300906055.0,13917625961701.0,0.11922298462547572
20250217,258,1220938500759.0,11017333473620.0,0.11081978263455725
20250218,259,1450439551003.0,12618242477587.0,0.1149478268133875
20250219,259,2150999565573.0,14851621874895.0,0.14483263738413804
20250220,259,1863277382030.0,14551190986281.0,0.1280498196873861
20250221,259,1498452534617.0,11381060470064.0,0.13166194297609013
20250224,259,1491615455073.0,10802085081805.0,0.1380858828436255
20250225,259,1407734122039.0,10508475591510.0,0.13396178254211635
20250226,259,1285489464796.0,11218719900855.0,0.11458432656813461
20250227,259,1301835393364.0,10802121046832.0,0.12051664554766277
20250228,259,2744017303579.0,15637224696362.0,0.17547981543153215
20250304,259,1954410712210.0,13115384134880.0,0.14901665800335187
20250305,260,1805744782026.0,13021641663686.0,0.13867259049692301
20250306,260,1589542533641.0,11319665264837.0,0.140423104080533
20250307,260,1518681619344.0,12155164964202.0,0.12494125944128666
20250310,260,1214917594408.0,9881353741270.0,0.12295052137783834
20250311,260,1987270740163.0,10917540670799.0,0.18202549457666106
20250312,260,1728432231303.0,12284769101722.0,0.14069716874537913
20250313,260,1739080918932.0,13112911085717.0,0.13262355761919734
20250314,260,1354525131972.0,9941799575184.0,0.13624546760659584
20250317,260,1575436681478.0,11995073046698.0,0.13134031575670027
20250318,260,1482856148022.0,12034578631086.0,0.12321629144469573
20250319,260,1442702068578.0,11841495256564.0,0.12183445057568035
20250320,260,1439579886697.0,11989258245357.0,0.12007247297842605
20250321,260,1638281502643.0,14188127737060.0,0.11546847709608211
20250324,260,1113216211301.0,6924064394711.0,0.1607749650842847
20250325,260,1427034690047.0,8305059590006.0,0.17182714640172367
20250326,259,1323730944229.0,7655330119639.0,0.17291624574531383
20250327,259,1490767076385.0,7676249317680.0,0.19420514038691436
20250328,259,1760364517028.0,7150421589957.0,0.24619031128185354
20250331,259,2070568965686.0,8236353358064.0,0.25139389674907037
20250401,259,1957999805618.0,6939450184454.0,0.282154890311682
20250402,259,1304138963027.0,7316124788243.0,0.178255429038437
20250403,259,2207303743446.0,8267470857840.0,0.2669865768384082
20250404,259,3930066944569.0,10742833732479.0,0.36583149683189814
20250407,259,3269361662673.0,10505492820465.0,0.3112049780572112
20250408,259,2434494995102.0,9122473931623.0,0.2668678489354558
20250409,259,2592964918139.0,9560332636518.0,0.2712212029354025
20250410,259,2256057060795.0,11055426187398.0,0.20406785071449016
20250411,259,1933463217317.0,7687103441531.0,0.25152038502189356
20250414,259,1189425160602.0,6687793560550.0,0.17785016086892827
20250415,259,1210735623621.0,6510808882534.0,0.18595778888072398
20250416,259,1223441011412.0,6725688052971.0,0.18190570269930348
20250417,259,1231386271656.0,6606299171146.0,0.18639577768961232
20250418,259,1016723961281.0,5649647492055.0,0.17996237158350165
20250421,259,1066633983913.0,5239732779307.0,0.20356648494087357
20250422,259,1016434460625.0,6182470913439.0,0.16440586213119898
20250423,259,1336901420604.0,7764179609542.0,0.17218836861540124
20250424,259,1245754636481.0,7272322115520.0,0.1713008055325838
20250425,259,1538684394279.0,8760600168638.0,0.1756368701527235
20250428,259,1205801896220.0,7803354897543.0,0.1545235237986759
20250429,259,1350723333833.0,9215174352275.0,0.1465759932691387
20250430,259,1230485275244.0,8435602446234.0,0.14586809692452246
20250502,259,1248656783891.0,8327449263431.0,0.14994468827019183
20250507,259,1186469294581.0,8935449197459.0,0.13278227746159643
20250508,259,1247586982188.0,10270131237563.0,0.12147721906658322
20250509,259,1259591925997.0,8034852607528.0,0.15676602764521969
20250512,259,1395992661629.0,8527539580051.0,0.1637040377853809
20250513,259,1519290240017.0,8746089121686.0,0.17371081164150357
20250514,259,1659482083937.0,8893191507759.0,0.18660141103327862
20250515,259,1247583367791.0,7254024641690.0,0.17198499169977252
20250516,259,1184771804077.0,8025031996677.0,0.1476345271355416
20250519,259,1382425903589.0,6752438008652.0,0.20472989190240282
20250520,259,1117798293751.0,7661430134210.0,0.1458994305462345
20250521,259,1192182029338.0,7441128800151.0,0.16021521214816326
20250522,259,1211230464862.0,8965468020130.0,0.13509952432404496
20250523,259,1031468168205.0,8659673623776.0,0.11911166783156826
20250526,259,1317696812121.0,8342809610327.0,0.1579440109108941
20250527,259,1243701446929.0,7908808324037.0,0.15725522682716384
20250528,259,2397648382601.0,11238813826664.0,0.21333642674217074
20250529,259,2295428817639.0,10895570257616.0,0.21067541793275996
20250530,259,1618253178117.0,14803606217765.0,0.10931479494334446
20250602,259,1652183529548.0,8062944006492.0,0.20491070361120203
20250604,259,2134299611858.0,12106350015702.0,0.17629587853397616
20250605,259,2967711218909.0,13293000248477.0,0.22325367963857634
20250609,259,3091713748690.0,14030330524110.0,0.2203592954119746
20250610,259,2703282066582.0,14289817957640.0,0.1891754026955046
20250611,259,2624014518237.0,12475002592550.0,0.2103418014361012
20250612,259,2670440305145.0,17344655814990.0,0.1539632918421529
20250613,259,3081234084163.0,17462763974297.0,0.17644595601808455
20250616,259,2722152923138.0,14401114308029.0,0.18902377030785236
20250617,259,4042802483271.0,17915934818024.0,0.22565400713580472
20250618,259,2858681350450.0,14668323378767.0,0.1948880779781593
20250619,259,2803658849226.0,13786565754695.0,0.20336165649311302
20250620,259,3198208418884.0,17974844407806.0,0.17792690419590518
20250623,259,3107848363185.0,17879769854238.0,0.17381925989658945
20250624,259,3907584095733.0,19107339943731.0,0.20450696471829163
20250625,259,3692037521737.0,19662628183278.0,0.18776927922976633
20250626,259,3700845099160.0,17030574191361.0,0.21730594973346853
20250627,259,2894984487308.0,13970283384996.0,0.20722446406614742
20250630,259,2400736706262.0,13333814294163.0,0.18004875823963926
20250701,259,3178948605814.0,15184804010768.0,0.20935065105612902
20250702,259,3227589989084.0,14829869598196.0,0.217641157780418
20250703,259,3145626034456.0,14883213548329.0,0.21135395418747938
